delay_probability,risk_score,actual_delayed,risk_tier
0.07261065,7.3,0,Low Risk
0.1755125,17.6,0,Low Risk
0.021684468,2.2,0,Low Risk
0.1775039,17.8,0,Low Risk
0.06761063,6.8,0,Low Risk
0.06089459,6.1,0,Low Risk
0.14219016,14.2,0,Low Risk
0.00879719,0.9,0,Low Risk
0.09839711,9.8,0,Low Risk
0.23315802,23.3,0,Low Risk
0.049567536,5.0,0,Low Risk
0.06347727,6.3,0,Low Risk
0.17745522,17.7,0,Low Risk
0.19508427,19.5,0,Low Risk
0.061283506,6.1,0,Low Risk
0.2506257,25.1,0,Low Risk
0.28163388,28.2,0,Low Risk
0.08131885,8.1,0,Low Risk
0.08758479,8.8,0,Low Risk
0.15294498,15.3,0,Low Risk
0.051489037,5.1,0,Low Risk
0.056195565,5.6,0,Low Risk
0.056195565,5.6,0,Low Risk
0.008813612,0.9,0,Low Risk
0.010910301,1.1,0,Low Risk
0.018629951,1.9,0,Low Risk
0.056290593,5.6,0,Low Risk
0.0765298,7.7,0,Low Risk
0.029174874,2.9,0,Low Risk
0.04375431,4.4,0,Low Risk
0.21586885,21.6,0,Low Risk
0.12660256,12.7,0,Low Risk
0.15351193,15.4,0,Low Risk
0.3146757,31.5,0,Medium Risk
0.29492858,29.5,0,Low Risk
0.21650448,21.7,0,Low Risk
0.21393128,21.4,0,Low Risk
0.24107246,24.1,0,Low Risk
0.026515253,2.7,0,Low Risk
0.06822032,6.8,0,Low Risk
0.18451977,18.5,0,Low Risk
0.016558401,1.7,0,Low Risk
0.05026445,5.0,0,Low Risk
0.025788207,2.6,0,Low Risk
0.08381797,8.4,0,Low Risk
0.0909019,9.1,0,Low Risk
0.09282181,9.3,0,Low Risk
0.0909019,9.1,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.24165738,24.2,0,Low Risk
0.1011818,10.1,0,Low Risk
0.19582134,19.6,0,Low Risk
0.046668302,4.7,0,Low Risk
0.16056678,16.1,0,Low Risk
0.09564484,9.6,0,Low Risk
0.09839711,9.8,0,Low Risk
0.1069358,10.7,0,Low Risk
0.13899107,13.9,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.19851434,19.9,0,Low Risk
0.0470253,4.7,0,Low Risk
0.05809884,5.8,0,Low Risk
0.0377456,3.8,0,Low Risk
0.16260973,16.3,0,Low Risk
0.24171871,24.2,0,Low Risk
0.08015633,8.0,0,Low Risk
0.08037042,8.0,0,Low Risk
0.059134103,5.9,0,Low Risk
0.17337132,17.3,0,Low Risk
0.099603854,10.0,0,Low Risk
0.026949072,2.7,0,Low Risk
0.19180116,19.2,0,Low Risk
0.063261084,6.3,0,Low Risk
0.14082573,14.1,0,Low Risk
0.11560508,11.6,0,Low Risk
0.20748937,20.7,0,Low Risk
0.14255998,14.3,0,Low Risk
0.020831866,2.1,0,Low Risk
0.32010198,32.0,0,Medium Risk
0.18442208,18.4,0,Low Risk
0.12804708,12.8,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05163707,5.2,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.03680544,3.7,0,Low Risk
0.10036413,10.0,0,Low Risk
0.10036413,10.0,0,Low Risk
0.21019933,21.0,0,Low Risk
0.15837425,15.8,0,Low Risk
0.30478117,30.5,0,Medium Risk
0.14337416,14.3,0,Low Risk
0.15247549,15.2,0,Low Risk
0.19555089,19.6,0,Low Risk
0.42434302,42.4,1,Medium Risk
0.24826053,24.8,0,Low Risk
0.18711057,18.7,0,Low Risk
0.060872428,6.1,0,Low Risk
0.073428296,7.3,0,Low Risk
0.1308529,13.1,0,Low Risk
0.093832806,9.4,0,Low Risk
0.080210246,8.0,0,Low Risk
0.07479602,7.5,0,Low Risk
0.034867775,3.5,0,Low Risk
0.034867775,3.5,0,Low Risk
0.034867775,3.5,0,Low Risk
0.14571655,14.6,0,Low Risk
0.18271351,18.3,0,Low Risk
0.19627008,19.6,0,Low Risk
0.20931327,20.9,0,Low Risk
0.048117526,4.8,0,Low Risk
0.13024019,13.0,0,Low Risk
0.21302488,21.3,0,Low Risk
0.19542779,19.5,0,Low Risk
0.23607346,23.6,0,Low Risk
0.07582506,7.6,0,Low Risk
0.08254658,8.3,0,Low Risk
0.09548531,9.5,0,Low Risk
0.058074605,5.8,0,Low Risk
0.05955501,6.0,0,Low Risk
0.08740286,8.7,0,Low Risk
0.07268963,7.3,0,Low Risk
0.052773677,5.3,0,Low Risk
0.23417695,23.4,0,Low Risk
0.21486306,21.5,0,Low Risk
0.20822212,20.8,0,Low Risk
0.28945115,28.9,1,Low Risk
0.03038314,3.0,0,Low Risk
0.1232458,12.3,0,Low Risk
0.1022391,10.2,0,Low Risk
0.32500592,32.5,0,Medium Risk
0.1822913,18.2,0,Low Risk
0.12660256,12.7,1,Low Risk
0.12660256,12.7,0,Low Risk
0.12660256,12.7,0,Low Risk
0.12660256,12.7,0,Low Risk
0.36829454,36.8,0,Medium Risk
0.21317074,21.3,0,Low Risk
0.0633381,6.3,0,Low Risk
0.059814762,6.0,0,Low Risk
0.34489557,34.5,0,Medium Risk
0.12720267,12.7,0,Low Risk
0.20200635,20.2,0,Low Risk
0.25259385,25.3,0,Low Risk
0.09155402,9.2,0,Low Risk
0.09155402,9.2,0,Low Risk
0.09155402,9.2,0,Low Risk
0.09155402,9.2,0,Low Risk
0.08131885,8.1,0,Low Risk
0.08153797,8.2,0,Low Risk
0.056541454,5.7,0,Low Risk
0.052216414,5.2,0,Low Risk
0.114181526,11.4,0,Low Risk
0.25249115,25.2,0,Low Risk
0.09282181,9.3,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.049035624,4.9,0,Low Risk
0.20012532,20.0,0,Low Risk
0.04544123,4.5,0,Low Risk
0.3874141,38.7,0,Medium Risk
0.34636772,34.6,0,Medium Risk
0.046668302,4.7,1,Low Risk
0.23788416,23.8,0,Low Risk
0.032074355,3.2,0,Low Risk
0.20614755,20.6,0,Low Risk
0.11305133,11.3,0,Low Risk
0.11952093,12.0,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.10938102,10.9,0,Low Risk
0.24369349,24.4,0,Low Risk
0.28180718,28.2,0,Low Risk
0.0909019,9.1,0,Low Risk
0.083013676,8.3,0,Low Risk
0.23394044,23.4,0,Low Risk
0.08754561,8.8,0,Low Risk
0.037228122,3.7,0,Low Risk
0.34667405,34.7,0,Medium Risk
0.026949072,2.7,0,Low Risk
0.16656433,16.7,0,Low Risk
0.11813981,11.8,0,Low Risk
0.112035535,11.2,0,Low Risk
0.19772811,19.8,0,Low Risk
0.06010773,6.0,0,Low Risk
0.08436323,8.4,0,Low Risk
0.199981,20.0,0,Low Risk
0.13037568,13.0,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05163707,5.2,0,Low Risk
0.05163707,5.2,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.05318285,5.3,0,Low Risk
0.046668302,4.7,0,Low Risk
0.046668302,4.7,0,Low Risk
0.1387964,13.9,0,Low Risk
0.10036413,10.0,0,Low Risk
0.10036413,10.0,0,Low Risk
0.10036413,10.0,0,Low Risk
0.16111262,16.1,0,Low Risk
0.20582208,20.6,0,Low Risk
0.22533652,22.5,0,Low Risk
0.012827083,1.3,0,Low Risk
0.08306512,8.3,0,Low Risk
0.010943627,1.1,0,Low Risk
0.07676957,7.7,0,Low Risk
0.08552638,8.6,0,Low Risk
0.044067837,4.4,0,Low Risk
0.08420132,8.4,0,Low Risk
0.034867775,3.5,0,Low Risk
0.034867775,3.5,0,Low Risk
0.034867775,3.5,0,Low Risk
0.09813635,9.8,0,Low Risk
0.1944364,19.4,0,Low Risk
0.09091721,9.1,0,Low Risk
0.025979942,2.6,0,Low Risk
0.04831195,4.8,0,Low Risk
0.046528466,4.7,0,Low Risk
0.044047713,4.4,0,Low Risk
0.01256205,1.3,0,Low Risk
0.015975948,1.6,0,Low Risk
0.05109003,5.1,0,Low Risk
0.014781789,1.5,0,Low Risk
0.011546579,1.2,0,Low Risk
0.017744385,1.8,0,Low Risk
0.008723969,0.9,0,Low Risk
0.007293855,0.7,0,Low Risk
0.014862469,1.5,0,Low Risk
0.0338379,3.4,0,Low Risk
0.015132696,1.5,0,Low Risk
0.016466685,1.6,0,Low Risk
0.0091019925,0.9,0,Low Risk
0.009438545,0.9,0,Low Risk
0.007838589,0.8,0,Low Risk
0.04230887,4.2,0,Low Risk
0.046528466,4.7,0,Low Risk
0.01976232,2.0,0,Low Risk
0.016051244,1.6,0,Low Risk
0.021174131,2.1,0,Low Risk
0.012538467,1.3,0,Low Risk
0.013503484,1.4,0,Low Risk
0.010017717,1.0,0,Low Risk
0.011742641,1.2,0,Low Risk
0.11135851,11.1,0,Low Risk
0.09034893,9.0,0,Low Risk
0.07999565,8.0,0,Low Risk
0.08419915,8.4,0,Low Risk
0.02068138,2.1,0,Low Risk
0.017520126,1.8,0,Low Risk
0.013532257,1.4,0,Low Risk
0.041600995,4.2,0,Low Risk
0.09962964,10.0,0,Low Risk
0.011586479,1.2,0,Low Risk
0.10399527,10.4,0,Low Risk
0.08454053,8.5,0,Low Risk
0.08785452,8.8,0,Low Risk
0.012083929,1.2,0,Low Risk
0.014578687,1.5,0,Low Risk
0.03331941,3.3,0,Low Risk
0.014093623,1.4,0,Low Risk
0.008067023,0.8,0,Low Risk
0.008719125,0.9,0,Low Risk
0.09522083,9.5,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.0879226,8.8,0,Low Risk
0.114422694,11.4,0,Low Risk
0.06391867,6.4,0,Low Risk
0.081323,8.1,0,Low Risk
0.030851465,3.1,0,Low Risk
0.057210494,5.7,0,Low Risk
0.09498215,9.5,0,Low Risk
0.1063641,10.6,0,Low Risk
0.03988261,4.0,0,Low Risk
0.04944827,4.9,0,Low Risk
0.057210755,5.7,0,Low Risk
0.05373588,5.4,0,Low Risk
0.008968562,0.9,0,Low Risk
0.021348894,2.1,0,Low Risk
0.09841175,9.8,0,Low Risk
0.11453758,11.5,0,Low Risk
0.13731797,13.7,0,Low Risk
0.019318856,1.9,0,Low Risk
0.042460613,4.2,0,Low Risk
0.07698174,7.7,0,Low Risk
0.03075425,3.1,0,Low Risk
0.035237495,3.5,0,Low Risk
0.008834891,0.9,0,Low Risk
0.085070685,8.5,0,Low Risk
0.03984497,4.0,0,Low Risk
0.04007294,4.0,0,Low Risk
0.07019122,7.0,0,Low Risk
0.06126568,6.1,0,Low Risk
0.13085291,13.1,0,Low Risk
0.008993874,0.9,0,Low Risk
0.078823924,7.9,0,Low Risk
0.019512866,2.0,0,Low Risk
0.024546133,2.5,0,Low Risk
0.04176911,4.2,0,Low Risk
0.03264275,3.3,0,Low Risk
0.098716915,9.9,0,Low Risk
0.06628317,6.6,0,Low Risk
0.030613514,3.1,0,Low Risk
0.0526836,5.3,0,Low Risk
0.10481976,10.5,0,Low Risk
0.080125414,8.0,0,Low Risk
0.03538943,3.5,0,Low Risk
0.07718434,7.7,0,Low Risk
0.05723325,5.7,0,Low Risk
0.11043277,11.0,0,Low Risk
0.05702052,5.7,0,Low Risk
0.04682848,4.7,0,Low Risk
0.011558275,1.2,0,Low Risk
0.07928572,7.9,0,Low Risk
0.087218456,8.7,0,Low Risk
0.050747924,5.1,0,Low Risk
0.075630784,7.6,0,Low Risk
0.11930962,11.9,0,Low Risk
0.0452246,4.5,0,Low Risk
0.057210755,5.7,0,Low Risk
0.08521837,8.5,0,Low Risk
0.014954115,1.5,0,Low Risk
0.018943446,1.9,0,Low Risk
0.11230724,11.2,0,Low Risk
0.060650904,6.1,0,Low Risk
0.09785879,9.8,0,Low Risk
0.065112926,6.5,0,Low Risk
0.015461913,1.5,0,Low Risk
0.07743044,7.7,0,Low Risk
0.05644639,5.6,0,Low Risk
0.052857224,5.3,0,Low Risk
0.054677147,5.5,0,Low Risk
0.016059281,1.6,0,Low Risk
0.08126474,8.1,0,Low Risk
0.13867113,13.9,0,Low Risk
0.12876932,12.9,0,Low Risk
0.09362618,9.4,0,Low Risk
0.027381307,2.7,0,Low Risk
0.03329003,3.3,0,Low Risk
0.09800422,9.8,0,Low Risk
0.09107399,9.1,0,Low Risk
0.06526351,6.5,0,Low Risk
0.10923886,10.9,0,Low Risk
0.14062521,14.1,0,Low Risk
0.08242184,8.2,0,Low Risk
0.068457186,6.8,0,Low Risk
0.07828637,7.8,0,Low Risk
0.050704826,5.1,0,Low Risk
0.25904563,25.9,0,Low Risk
0.099399544,9.9,0,Low Risk
0.06653677,6.7,0,Low Risk
0.073067695,7.3,0,Low Risk
0.058774475,5.9,0,Low Risk
0.037047457,3.7,0,Low Risk
0.064357944,6.4,0,Low Risk
0.07414179,7.4,0,Low Risk
0.06129909,6.1,0,Low Risk
0.031001847,3.1,0,Low Risk
0.06988732,7.0,0,Low Risk
0.30936635,30.9,0,Medium Risk
0.18825194,18.8,0,Low Risk
0.019437365,1.9,0,Low Risk
0.08345919,8.3,0,Low Risk
0.07072377,7.1,0,Low Risk
0.03980324,4.0,0,Low Risk
0.054938916,5.5,0,Low Risk
0.054094404,5.4,0,Low Risk
0.10759144,10.8,0,Low Risk
0.08486898,8.5,0,Low Risk
0.07916236,7.9,0,Low Risk
0.055216335,5.5,0,Low Risk
0.041830815,4.2,0,Low Risk
0.030230531,3.0,0,Low Risk
0.13421631,13.4,0,Low Risk
0.08268975,8.3,0,Low Risk
0.044453647,4.4,0,Low Risk
0.04912951,4.9,0,Low Risk
0.045414586,4.5,0,Low Risk
0.15677215,15.7,0,Low Risk
0.101655066,10.2,0,Low Risk
0.09644687,9.6,0,Low Risk
0.26594394,26.6,0,Low Risk
0.09993041,10.0,0,Low Risk
0.07240154,7.2,0,Low Risk
0.046974953,4.7,0,Low Risk
0.0814144,8.1,0,Low Risk
0.08205922,8.2,0,Low Risk
0.07110146,7.1,0,Low Risk
0.10632897,10.6,0,Low Risk
0.023765847,2.4,0,Low Risk
0.10631701,10.6,0,Low Risk
0.18648557,18.6,0,Low Risk
0.10176538,10.2,0,Low Risk
0.1465405,14.7,0,Low Risk
0.07007596,7.0,0,Low Risk
0.090319425,9.0,0,Low Risk
0.10219104,10.2,0,Low Risk
0.10871481,10.9,0,Low Risk
0.07109393,7.1,0,Low Risk
0.047956947,4.8,0,Low Risk
0.057210755,5.7,0,Low Risk
0.04644767,4.6,0,Low Risk
0.17503907,17.5,0,Low Risk
0.20241627,20.2,0,Low Risk
0.13083851,13.1,0,Low Risk
0.088668324,8.9,0,Low Risk
0.094745636,9.5,0,Low Risk
0.035881057,3.6,0,Low Risk
0.047421973,4.7,0,Low Risk
0.024703326,2.5,0,Low Risk
0.009586748,1.0,0,Low Risk
0.0070398124,0.7,0,Low Risk
0.036299672,3.6,0,Low Risk
0.010089801,1.0,0,Low Risk
0.01948782,1.9,0,Low Risk
0.005735993,0.6,0,Low Risk
0.083909646,8.4,0,Low Risk
0.046528466,4.7,0,Low Risk
0.046528466,4.7,0,Low Risk
0.07566087,7.6,0,Low Risk
0.011424476,1.1,0,Low Risk
0.009779733,1.0,0,Low Risk
0.05633761,5.6,0,Low Risk
0.029210383,2.9,0,Low Risk
0.046528466,4.7,0,Low Risk
0.017744385,1.8,0,Low Risk
0.024062807,2.4,0,Low Risk
0.0472161,4.7,0,Low Risk
0.014304258,1.4,0,Low Risk
0.011073183,1.1,0,Low Risk
0.019563941,2.0,0,Low Risk
0.08617314,8.6,0,Low Risk
0.0074584475,0.7,0,Low Risk
0.070192635,7.0,0,Low Risk
0.031097608,3.1,0,Low Risk
0.13614632,13.6,0,Low Risk
0.019553458,2.0,0,Low Risk
0.006755546,0.7,0,Low Risk
0.012608858,1.3,0,Low Risk
0.01471268,1.5,0,Low Risk
0.014304258,1.4,0,Low Risk
0.009395741,0.9,0,Low Risk
0.015183978,1.5,0,Low Risk
0.046528466,4.7,0,Low Risk
0.046528466,4.7,0,Low Risk
0.09755878,9.8,0,Low Risk
0.014304258,1.4,0,Low Risk
0.014304258,1.4,0,Low Risk
0.014683242,1.5,0,Low Risk
0.014304258,1.4,0,Low Risk
0.014304258,1.4,0,Low Risk
0.010834141,1.1,0,Low Risk
0.010834141,1.1,0,Low Risk
0.010834141,1.1,0,Low Risk
0.008725944,0.9,0,Low Risk
0.018516552,1.9,0,Low Risk
0.01415618,1.4,0,Low Risk
0.012585897,1.3,0,Low Risk
0.024457857,2.4,0,Low Risk
0.014304258,1.4,0,Low Risk
0.009818909,1.0,0,Low Risk
0.067777246,6.8,0,Low Risk
0.11137344,11.1,0,Low Risk
0.009592558,1.0,0,Low Risk
0.03739106,3.7,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.094745636,9.5,0,Low Risk
0.009829248,1.0,0,Low Risk
0.008075261,0.8,0,Low Risk
0.049484603,4.9,0,Low Risk
0.046528466,4.7,0,Low Risk
0.05275376,5.3,0,Low Risk
0.066811286,6.7,0,Low Risk
0.0096293725,1.0,0,Low Risk
0.0534325,5.3,0,Low Risk
0.10516056,10.5,0,Low Risk
0.021230768,2.1,0,Low Risk
0.029958883,3.0,0,Low Risk
0.07277924,7.3,0,Low Risk
0.08764916,8.8,0,Low Risk
0.14281048,14.3,0,Low Risk
0.06393267,6.4,0,Low Risk
0.062039603,6.2,0,Low Risk
0.058585845,5.9,0,Low Risk
0.046528466,4.7,0,Low Risk
0.046528466,4.7,0,Low Risk
0.07442021,7.4,0,Low Risk
0.009859083,1.0,0,Low Risk
0.030536685,3.1,0,Low Risk
0.064479366,6.4,0,Low Risk
0.06393267,6.4,0,Low Risk
0.07808858,7.8,0,Low Risk
0.08439602,8.4,0,Low Risk
0.008993874,0.9,0,Low Risk
0.08602653,8.6,0,Low Risk
0.077918105,7.8,0,Low Risk
0.0810797,8.1,0,Low Risk
0.046528466,4.7,0,Low Risk
0.07834915,7.8,0,Low Risk
0.06393267,6.4,0,Low Risk
0.064660296,6.5,0,Low Risk
0.07788853,7.8,0,Low Risk
0.009768075,1.0,0,Low Risk
0.058425598,5.8,0,Low Risk
0.111031234,11.1,0,Low Risk
0.05695835,5.7,0,Low Risk
0.057210755,5.7,0,Low Risk
0.04013955,4.0,1,Low Risk
0.007584843,0.8,0,Low Risk
0.08218783,8.2,0,Low Risk
0.015149272,1.5,0,Low Risk
0.055591404,5.6,0,Low Risk
0.007877311,0.8,1,Low Risk
0.058600813,5.9,0,Low Risk
0.057210755,5.7,0,Low Risk
0.043179672,4.3,0,Low Risk
0.08298212,8.3,0,Low Risk
0.06967314,7.0,0,Low Risk
0.042154294,4.2,0,Low Risk
0.04279146,4.3,0,Low Risk
0.07580323,7.6,0,Low Risk
0.073067695,7.3,0,Low Risk
0.05565469,5.6,0,Low Risk
0.053782098,5.4,0,Low Risk
0.06393267,6.4,0,Low Risk
0.0994311,9.9,0,Low Risk
0.099345155,9.9,0,Low Risk
0.014986658,1.5,0,Low Risk
0.09237325,9.2,0,Low Risk
0.10629746,10.6,0,Low Risk
0.046771143,4.7,0,Low Risk
0.062382407,6.2,0,Low Risk
0.04709909,4.7,0,Low Risk
0.036676273,3.7,0,Low Risk
0.042821873,4.3,0,Low Risk
0.029055882,2.9,0,Low Risk
0.13421631,13.4,0,Low Risk
0.10862645,10.9,0,Low Risk
0.045864522,4.6,0,Low Risk
0.084630035,8.5,0,Low Risk
0.103758365,10.4,0,Low Risk
0.077517964,7.8,0,Low Risk
0.13353421,13.4,0,Low Risk
0.13435522,13.4,0,Low Risk
0.13535167,13.5,0,Low Risk
0.009499172,0.9,0,Low Risk
0.20879753,20.9,0,Low Risk
0.30074257,30.1,0,Medium Risk
0.071155,7.1,0,Low Risk
0.1390938,13.9,0,Low Risk
0.0734539,7.3,0,Low Risk
0.036069278,3.6,0,Low Risk
0.057210755,5.7,0,Low Risk
0.057210755,5.7,0,Low Risk
0.10948963,10.9,0,Low Risk
0.053893756,5.4,0,Low Risk
0.10126258,10.1,0,Low Risk
0.073067695,7.3,0,Low Risk
0.14665845,14.7,0,Low Risk
0.102346316,10.2,0,Low Risk
0.057210755,5.7,0,Low Risk
0.059102062,5.9,0,Low Risk
0.08045296,8.0,0,Low Risk
0.024718804,2.5,0,Low Risk
0.15138443,15.1,0,Low Risk
0.25740898,25.7,0,Low Risk
0.046915524,4.7,0,Low Risk
0.101275116,10.1,0,Low Risk
0.081658624,8.2,0,Low Risk
0.0321268,3.2,0,Low Risk
0.07252825,7.3,0,Low Risk
0.09226898,9.2,0,Low Risk
0.10388196,10.4,0,Low Risk
0.094745636,9.5,0,Low Risk
0.028529314,2.9,0,Low Risk
0.094745636,9.5,0,Low Risk
0.12072351,12.1,0,Low Risk
0.04905043,4.9,0,Low Risk
0.3823351,38.2,0,Medium Risk
0.13421631,13.4,0,Low Risk
0.029264227,2.9,0,Low Risk
0.04796408,4.8,0,Low Risk
0.052986607,5.3,0,Low Risk
0.05145968,5.1,0,Low Risk
0.049528234,5.0,0,Low Risk
0.18168359,18.2,0,Low Risk
0.26594394,26.6,0,Low Risk
0.23389605,23.4,0,Low Risk
0.07234507,7.2,0,Low Risk
0.099773504,10.0,0,Low Risk
0.02097503,2.1,0,Low Risk
0.020663694,2.1,0,Low Risk
0.072549865,7.3,0,Low Risk
0.0852688,8.5,0,Low Risk
0.063982114,6.4,0,Low Risk
0.09560031,9.6,0,Low Risk
0.04051946,4.1,0,Low Risk
0.113563664,11.4,0,Low Risk
0.12010617,12.0,0,Low Risk
0.054446075,5.4,0,Low Risk
0.057210755,5.7,0,Low Risk
0.094745636,9.5,0,Low Risk
0.070126094,7.0,0,Low Risk
0.08269421,8.3,0,Low Risk
0.08262779,8.3,0,Low Risk
0.021811534,2.2,0,Low Risk
0.10460225,10.5,0,Low Risk
0.029713605,3.0,0,Low Risk
0.029713605,3.0,0,Low Risk
0.029713605,3.0,0,Low Risk
0.1084927,10.8,0,Low Risk
0.087557346,8.8,0,Low Risk
0.038009245,3.8,0,Low Risk
0.060945563,6.1,0,Low Risk
0.04592436,4.6,0,Low Risk
0.014304258,1.4,0,Low Risk
0.04668774,4.7,1,Low Risk
0.046528466,4.7,0,Low Risk
0.046528466,4.7,0,Low Risk
0.016009936,1.6,0,Low Risk
0.014304258,1.4,0,Low Risk
0.039190564,3.9,0,Low Risk
0.005809325,0.6,0,Low Risk
0.010486394,1.0,0,Low Risk
0.010204651,1.0,0,Low Risk
0.008315385,0.8,0,Low Risk
0.009592558,1.0,0,Low Risk
0.015975948,1.6,0,Low Risk
0.016541677,1.7,0,Low Risk
0.0631935,6.3,0,Low Risk
0.046528466,4.7,0,Low Risk
0.0046447506,0.5,0,Low Risk
0.015116957,1.5,0,Low Risk
0.00839458,0.8,0,Low Risk
0.04165767,4.2,0,Low Risk
0.016203754,1.6,0,Low Risk
0.014304258,1.4,0,Low Risk
0.013765781,1.4,0,Low Risk
0.1528017,15.3,0,Low Risk
0.008075261,0.8,0,Low Risk
0.014304258,1.4,0,Low Risk
0.017744385,1.8,0,Low Risk
0.036780782,3.7,0,Low Risk
0.014705465,1.5,0,Low Risk
0.017744385,1.8,0,Low Risk
0.053739186,5.4,0,Low Risk
0.048337232,4.8,0,Low Risk
0.012461889,1.2,0,Low Risk
0.011844132,1.2,0,Low Risk
0.06764329,6.8,0,Low Risk
0.04466327,4.5,0,Low Risk
0.05535205,5.5,0,Low Risk
0.014581736,1.5,0,Low Risk
0.013293243,1.3,0,Low Risk
0.044536654,4.5,0,Low Risk
0.046528466,4.7,0,Low Risk
0.0069357604,0.7,0,Low Risk
0.07312735,7.3,0,Low Risk
0.012514701,1.3,0,Low Risk
0.009592558,1.0,0,Low Risk
0.047636338,4.8,0,Low Risk
0.010834141,1.1,0,Low Risk
0.014304258,1.4,0,Low Risk
0.009592558,1.0,0,Low Risk
0.0892542,8.9,0,Low Risk
0.0083204275,0.8,0,Low Risk
0.0062730853,0.6,0,Low Risk
0.01071297,1.1,0,Low Risk
0.04619108,4.6,0,Low Risk
0.02817486,2.8,0,Low Risk
0.07385787,7.4,0,Low Risk
0.11049534,11.0,0,Low Risk
0.052599236,5.3,0,Low Risk
0.03986835,4.0,0,Low Risk
0.07312735,7.3,0,Low Risk
0.09498715,9.5,0,Low Risk
0.094745636,9.5,0,Low Risk
0.0901197,9.0,0,Low Risk
0.057210755,5.7,0,Low Risk
0.1688318,16.9,0,Low Risk
0.08716504,8.7,0,Low Risk
0.01602032,1.6,0,Low Risk
0.07160924,7.2,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.009416886,0.9,0,Low Risk
0.029813074,3.0,0,Low Risk
0.20683461,20.7,0,Low Risk
0.053426724,5.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.057210755,5.7,0,Low Risk
0.048003126,4.8,0,Low Risk
0.06458769,6.5,0,Low Risk
0.058425598,5.8,0,Low Risk
0.012923234,1.3,0,Low Risk
0.1184542,11.8,0,Low Risk
0.063247524,6.3,0,Low Risk
0.012121621,1.2,0,Low Risk
0.10750007,10.8,0,Low Risk
0.06454476,6.5,0,Low Risk
0.06038747,6.0,0,Low Risk
0.058425598,5.8,0,Low Risk
0.022529116,2.3,0,Low Risk
0.03936273,3.9,0,Low Risk
0.073067695,7.3,0,Low Risk
0.073067695,7.3,0,Low Risk
0.057210755,5.7,0,Low Risk
0.0090763485,0.9,0,Low Risk
0.11870472,11.9,0,Low Risk
0.03427153,3.4,0,Low Risk
0.10759266,10.8,0,Low Risk
0.057210755,5.7,0,Low Risk
0.13421631,13.4,0,Low Risk
0.101322785,10.1,0,Low Risk
0.08238955,8.2,0,Low Risk
0.090759486,9.1,0,Low Risk
0.13421631,13.4,0,Low Risk
0.13849014,13.8,0,Low Risk
0.046528466,4.7,0,Low Risk
0.06393267,6.4,0,Low Risk
0.077279255,7.7,0,Low Risk
0.073067695,7.3,0,Low Risk
0.07122526,7.1,0,Low Risk
0.057210755,5.7,0,Low Risk
0.054677073,5.5,0,Low Risk
0.093325615,9.3,0,Low Risk
0.072720684,7.3,0,Low Risk
0.15038717,15.0,0,Low Risk
0.08156225,8.2,0,Low Risk
0.17479323,17.5,0,Low Risk
0.03545071,3.5,0,Low Risk
0.06657636,6.7,0,Low Risk
0.051101703,5.1,0,Low Risk
0.1374749,13.7,0,Low Risk
0.07300405,7.3,0,Low Risk
0.026694642,2.7,0,Low Risk
0.13172933,13.2,0,Low Risk
0.008192759,0.8,0,Low Risk
0.073067695,7.3,0,Low Risk
0.10057628,10.1,0,Low Risk
